brand,model,price,year,kilometers,power,link
Ford,Fiesta,50000,2005,130373,59,/osobni/detail/ford/fiesta/18772097?goFrom=list
Peugeot,206,50000,2005,130798,80,/osobni/detail/peugeot/206/18772669?goFrom=list
Renault,Clio,50000,2005,139240,43,/osobni/detail/renault/clio/18797210?goFrom=list
Škoda,Octavia,50000,2005,146915,75,/osobni/detail/skoda/octavia/18796913?goFrom=list
Ford,Focus,50000,2005,150109,74,/osobni/detail/ford/focus/18717759?goFrom=list
Ford,Focus,50000,2005,151530,59,/osobni/detail/ford/focus/18802337?goFrom=list
Škoda,Fabia,50000,2005,152311,55,/osobni/detail/skoda/fabia/18779590?goFrom=list
Ford,Focus,50000,2005,156619,85,/osobni/detail/ford/focus/18718762?goFrom=list
Seat,Ibiza,50000,2005,172531,55,/osobni/detail/seat/ibiza/18790897?goFrom=list
Škoda,Octavia,50000,2005,174051,66,/osobni/detail/skoda/octavia/18570307?goFrom=list
Citroën,C3,50000,2005,178000,54,/osobni/detail/citroen/c3/17424344?goFrom=list
Opel,Corsa,50000,2005,179033,44,/osobni/detail/opel/corsa/18763463?goFrom=list
Ford,C-MAX,50000,2005,179531,80,/osobni/detail/ford/c-max/18803414?goFrom=list
Peugeot,206,50000,2005,179615,55,/osobni/detail/peugeot/206/18631546?goFrom=list
Škoda,Fabia,50000,2005,183074,47,/osobni/detail/skoda/fabia/18777500?goFrom=list
Škoda,Fabia,50000,2005,189765,47,/osobni/detail/skoda/fabia/18798588?goFrom=list
Ford,Focus,50000,2005,190238,66,/osobni/detail/ford/focus/18772609?goFrom=list
Škoda,Octavia,50000,2005,191414,66,/osobni/detail/skoda/octavia/18796965?goFrom=list
Škoda,Fabia,50000,2005,191500,47,/osobni/detail/skoda/fabia/18796069?goFrom=list
Ford,Focus,50000,2005,192097,74,/osobni/detail/ford/focus/18755509?goFrom=list
Škoda,Fabia,50000,2005,195000,74,/osobni/detail/skoda/fabia/18425286?goFrom=list
Opel,Signum,50000,2005,197000,114,/osobni/detail/opel/signum/18609896?goFrom=list
Volkswagen,Passat,50000,2005,199587,96,/osobni/detail/volkswagen/passat/18806746?goFrom=list
Škoda,Fabia,50000,2004,84929,40,/osobni/detail/skoda/fabia/18749056?goFrom=list
Škoda,Fabia,50000,2004,103729,40,/osobni/detail/skoda/fabia/18737746?goFrom=list
Škoda,Fabia,50000,2004,146072,47,/osobni/detail/skoda/fabia/18769593?goFrom=list
Škoda,Fabia,50000,2004,165187,47,/osobni/detail/skoda/fabia/18764156?goFrom=list
Škoda,Fabia,50000,2004,185675,40,/osobni/detail/skoda/fabia/18739436?goFrom=list
Ford,Fiesta,50000,2004,68903,51,/osobni/detail/ford/fiesta/18767846?goFrom=list
Ford,Fiesta,50000,2004,92500,59,/osobni/detail/ford/fiesta/18760294?goFrom=list
Škoda,Fabia,50000,2004,92973,40,/osobni/detail/skoda/fabia/18754766?goFrom=list
Mercedes-Benz,Tøídy A,50000,2004,94525,70,/osobni/detail/mercedes-benz/tridy-a/18752615?goFrom=list
Škoda,Fabia,50000,2004,116217,40,/osobni/detail/skoda/fabia/18786497?goFrom=list
Škoda,Fabia,50000,2004,119225,40,/osobni/detail/skoda/fabia/18661446?goFrom=list
Škoda,Fabia,50000,2004,119402,40,/osobni/detail/skoda/fabia/18778522?goFrom=list
Volkswagen,Bora,50000,2004,119772,77,/osobni/detail/volkswagen/bora/18750034?goFrom=list
Peugeot,307,50000,2004,125235,100,/osobni/detail/peugeot/307/18790672?goFrom=list
Ford,Fiesta,50000,2004,132890,51,/osobni/detail/ford/fiesta/18773576?goFrom=list
Volkswagen,Polo,50000,2004,139589,47,/osobni/detail/volkswagen/polo/18805798?goFrom=list
Mitsubishi,Carisma,50000,2004,146048,76,/osobni/detail/mitsubishi/carisma/18758904?goFrom=list
Škoda,Fabia,50000,2004,156568,47,/osobni/detail/skoda/fabia/18723090?goFrom=list
Škoda,Fabia,50000,2004,161165,55,/osobni/detail/skoda/fabia/18588172?goFrom=list
Škoda,Octavia,50000,2004,162342,81,/osobni/detail/skoda/octavia/18449426?goFrom=list
Škoda,Octavia,50000,2004,163243,66,/osobni/detail/skoda/octavia/18578491?goFrom=list
Lancia,Lybra,50000,2004,169000,85,/osobni/detail/lancia/lybra/16474975?goFrom=list
Škoda,Octavia,50000,2004,170322,75,/osobni/detail/skoda/octavia/18570304?goFrom=list
Škoda,Octavia,50000,2004,185519,75,/osobni/detail/skoda/octavia/18770250?goFrom=list
Renault,Mégane,50000,2004,189024,83,/osobni/detail/renault/megane/18630503?goFrom=list
Škoda,Fabia,50000,2004,194353,74,/osobni/detail/skoda/fabia/18777618?goFrom=list
Volkswagen,Polo,50000,2003,97839,40,/osobni/detail/volkswagen/polo/18728483?goFrom=list
Fiat,Stilo,50000,2003,113820,98,/osobni/detail/fiat/stilo/18450011?goFrom=list
Škoda,Fabia,50000,2003,60636,40,/osobni/detail/skoda/fabia/18793325?goFrom=list
Škoda,Fabia,50000,2003,107450,47,/osobni/detail/skoda/fabia/18802402?goFrom=list
Nissan,Micra,50000,2003,111100,48,/osobni/detail/nissan/micra/18793338?goFrom=list
Škoda,Fabia,50000,2003,117643,40,/osobni/detail/skoda/fabia/18797738?goFrom=list
Škoda,Fabia,50000,2003,117646,40,/osobni/detail/skoda/fabia/18642839?goFrom=list
Škoda,Fabia,50000,2003,131000,40,/osobni/detail/skoda/fabia/18727107?goFrom=list
Škoda,Fabia,50000,2003,132624,50,/osobni/detail/skoda/fabia/18802321?goFrom=list
Citroën,C3,50000,2003,133761,54,/osobni/detail/citroen/c3/18796639?goFrom=list
Škoda,Fabia,50000,2003,136313,47,/osobni/detail/skoda/fabia/18800267?goFrom=list
Ford,Focus,50000,2003,138445,74,/osobni/detail/ford/focus/18783106?goFrom=list
Škoda,Fabia,50000,2003,145287,47,/osobni/detail/skoda/fabia/18800259?goFrom=list
Škoda,Fabia,50000,2003,151925,44,/osobni/detail/skoda/fabia/18794583?goFrom=list
Volkswagen,Golf,50000,2003,156000,55,/osobni/detail/volkswagen/golf/18626119?goFrom=list
Volkswagen,Golf,50000,2003,156051,77,/osobni/detail/volkswagen/golf/18779587?goFrom=list
Škoda,Fabia,50000,2003,157174,74,/osobni/detail/skoda/fabia/18790668?goFrom=list
Škoda,Fabia,50000,2003,158287,74,/osobni/detail/skoda/fabia/18551940?goFrom=list
Ford,Focus,50000,2003,158434,74,/osobni/detail/ford/focus/18808412?goFrom=list
Ford,Mondeo,50000,2003,165804,125,/osobni/detail/ford/mondeo/17673687?goFrom=list
Peugeot,307,50000,2003,166055,80,/osobni/detail/peugeot/307/18747300?goFrom=list
Škoda,Octavia,50000,2003,173554,75,/osobni/detail/skoda/octavia/18744242?goFrom=list
Volkswagen,Polo,50000,2003,178000,47,/osobni/detail/volkswagen/polo/18587557?goFrom=list
Volkswagen,Passat,50000,2003,182356,96,/osobni/detail/volkswagen/passat/18578475?goFrom=list
Škoda,Fabia,50000,2003,183269,55,/osobni/detail/skoda/fabia/18277175?goFrom=list
Škoda,Fabia,50000,2002,124655,55,/osobni/detail/skoda/fabia/18714963?goFrom=list
Škoda,Fabia,50000,2002,134195,44,/osobni/detail/skoda/fabia/18726894?goFrom=list
Citroën,Xsara Picasso,50000,2002,84892,85,/osobni/detail/citroen/xsara-picasso/18792884?goFrom=list
Volkswagen,Golf,50000,2002,142616,55,/osobni/detail/volkswagen/golf/18806525?goFrom=list
Škoda,Fabia,50000,2002,163217,50,/osobni/detail/skoda/fabia/18798388?goFrom=list
Škoda,Fabia,50000,2002,175731,47,/osobni/detail/skoda/fabia/18630520?goFrom=list
Škoda,Fabia,50000,2002,182492,74,/osobni/detail/skoda/fabia/18791738?goFrom=list
BMW,Øada 3,50000,2002,188000,85,/osobni/detail/bmw/rada-3/18770346?goFrom=list
Škoda,Fabia,50000,2002,189936,50,/osobni/detail/skoda/fabia/18549685?goFrom=list
Škoda,Felicia,50000,2001,76162,50,/osobni/detail/skoda/felicia/18757119?goFrom=list
Ford,Focus,50000,2001,97000,55,/osobni/detail/ford/focus/18791882?goFrom=list
Subaru,Impreza,50000,2001,117000,92,/osobni/detail/subaru/impreza/18759330?goFrom=list
Peugeot,307,50000,2001,140134,80,/osobni/detail/peugeot/307/18811196?goFrom=list
Škoda,Fabia,50000,2001,174771,47,/osobni/detail/skoda/fabia/18734240?goFrom=list
Mitsubishi,Pajero,50000,2000,61000,121,/osobni/detail/mitsubishi/pajero/18807539?goFrom=list
Škoda,Fabia,50000,2000,104000,55,/osobni/detail/skoda/fabia/18788732?goFrom=list
Škoda,Fabia,50000,2000,138710,50,/osobni/detail/skoda/fabia/18769641?goFrom=list
Subaru,Legacy,50000,2000,164391,92,/osobni/detail/subaru/legacy/18721929?goFrom=list
Renault,Mégane,50000,2000,189000,103,/osobni/detail/renault/megane/18806523?goFrom=list
Škoda,Octavia,50000,2000,189194,81,/osobni/detail/skoda/octavia/18795503?goFrom=list
Chevrolet,Matiz,50900,2007,92400,49,/osobni/detail/chevrolet/matiz/18797668?goFrom=list
Citroën,C3,50900,2004,122837,54,/osobni/detail/citroen/c3/18394601?goFrom=list
Peugeot,206,50900,2004,189365,80,/osobni/detail/peugeot/206/18679456?goFrom=list
Peugeot,206,50900,2000,71357,55,/osobni/detail/peugeot/206/18805680?goFrom=list
Škoda,Fabia,51000,2007,107548,47,/osobni/detail/skoda/fabia/18807986?goFrom=list
Citroën,C3,51000,2006,88030,44,/osobni/detail/citroen/c3/18808028?goFrom=list
Škoda,Fabia,51000,2006,184440,59,/osobni/detail/skoda/fabia/18638503?goFrom=list
Peugeot,206,51000,2006,187000,55,/osobni/detail/peugeot/206/18153803?goFrom=list
Renault,Modus,51000,2005,124090,55,/osobni/detail/renault/modus/18805408?goFrom=list
Ford,Focus,51000,2004,101854,74,/osobni/detail/ford/focus/18812205?goFrom=list
Škoda,Fabia,51000,2004,163021,47,/osobni/detail/skoda/fabia/18797445?goFrom=list
Mazda,3,51000,2003,170000,77,/osobni/detail/mazda/3/18767609?goFrom=list
Opel,Tigra,51900,2007,183486,51,/osobni/detail/opel/tigra/18473031?goFrom=list
Peugeot,206,51900,2006,98517,55,/osobni/detail/peugeot/206/18568778?goFrom=list
Hyundai,Getz,51900,2006,150509,48,/osobni/detail/hyundai/getz/18810665?goFrom=list
Kia,Picanto,51900,2004,118123,48,/osobni/detail/kia/picanto/18737679?goFrom=list
Renault,Mégane,51900,2004,135680,83,/osobni/detail/renault/megane/18753766?goFrom=list
Škoda,Fabia,51900,2004,169324,55,/osobni/detail/skoda/fabia/18810666?goFrom=list
Fiat,Stilo,51900,2004,187420,85,/osobni/detail/fiat/stilo/18594766?goFrom=list
Citroën,C3,51900,2003,102798,44,/osobni/detail/citroen/c3/18787070?goFrom=list
Ford,Fusion,51900,2003,190912,74,/osobni/detail/ford/fusion/18734009?goFrom=list
Hyundai,i10,52000,2010,143162,48,/osobni/detail/hyundai/i10/18642402?goFrom=list
Škoda,Fabia,52000,2009,187288,51,/osobni/detail/skoda/fabia/18503119?goFrom=list
Volkswagen,Fox,52000,2008,162000,40,/osobni/detail/volkswagen/fox/18717240?goFrom=list
Fiat,Idea,52000,2008,168549,59,/osobni/detail/fiat/idea/18565052?goFrom=list
Opel,Astra,52000,2007,161543,66,/osobni/detail/opel/astra/18775351?goFrom=list
Fiat,Multipla,52000,2007,197970,76,/osobni/detail/fiat/multipla/18095030?goFrom=list
Suzuki,Wagon R,52000,2006,123000,51,/osobni/detail/suzuki/wagon-r/18780675?goFrom=list
Citroën,Xsara Picasso,52000,2006,178000,0,/osobni/detail/citroen/xsara-picasso/17422700?goFrom=list
Alfa Romeo,156,52000,2005,133000,103,/osobni/detail/alfa-romeo/156/18212233?goFrom=list
Opel,Astra,52000,2005,140607,88,/osobni/detail/opel/astra/18780018?goFrom=list
Opel,Meriva,52000,2005,188899,74,/osobni/detail/opel/meriva/18521088?goFrom=list
Renault,Mégane,52000,2005,194321,83,/osobni/detail/renault/megane/18480422?goFrom=list
Škoda,Fabia,52000,2004,103503,47,/osobni/detail/skoda/fabia/18765247?goFrom=list
Nissan,Micra,52000,2004,112167,59,/osobni/detail/nissan/micra/18739323?goFrom=list
Škoda,Fabia,52000,2004,139676,55,/osobni/detail/skoda/fabia/18797157?goFrom=list
Renault,Mégane,52000,2004,161000,72,/osobni/detail/renault/megane/18738040?goFrom=list
Ford,C-MAX,52000,2004,195282,98,/osobni/detail/ford/c-max/18791206?goFrom=list
BMW,Øada 3,52000,2003,174115,85,/osobni/detail/bmw/rada-3/18777211?goFrom=list
Škoda,Fabia,52000,2003,177638,47,/osobni/detail/skoda/fabia/18631657?goFrom=list
Škoda,Octavia,52000,2002,164100,75,/osobni/detail/skoda/octavia/18733714?goFrom=list
Škoda,Fabia,52500,2007,106697,47,/osobni/detail/skoda/fabia/18569329?goFrom=list
Hyundai,i10,52900,2009,132149,48,/osobni/detail/hyundai/i10/18598022?goFrom=list
Renault,Thalia,52900,2008,166400,72,/osobni/detail/renault/thalia/18671307?goFrom=list
Volkswagen,Fox,52900,2006,109000,40,/osobni/detail/volkswagen/fox/18766741?goFrom=list
Peugeot,206,52900,2006,168800,55,/osobni/detail/peugeot/206/18226164?goFrom=list
Chevrolet,Kalos,52900,2005,132669,61,/osobni/detail/chevrolet/kalos/18654351?goFrom=list
Renault,Mégane,52900,2005,184450,72,/osobni/detail/renault/megane/17916217?goFrom=list
Seat,Ibiza,52990,2008,156685,44,/osobni/detail/seat/ibiza/18610600?goFrom=list
Mazda,6,52999,2003,189523,100,/osobni/detail/mazda/6/18718338?goFrom=list
Renault,Thalia,53000,2012,123546,55,/osobni/detail/renault/thalia/18811689?goFrom=list
Volkswagen,Fox,53000,2010,130000,40,/osobni/detail/volkswagen/fox/18783683?goFrom=list
Renault,Thalia,53000,2009,161000,55,/osobni/detail/renault/thalia/18628604?goFrom=list
Hyundai,i10,53000,2008,67203,57,/osobni/detail/hyundai/i10/18803913?goFrom=list
Ford,Fiesta,53000,2008,168341,50,/osobni/detail/ford/fiesta/18670186?goFrom=list
Fiat,Panda,53000,2007,70930,40,/osobni/detail/fiat/panda/18803512?goFrom=list
Peugeot,107,53000,2007,116158,50,/osobni/detail/peugeot/107/18026859?goFrom=list
Peugeot,207,53000,2007,120920,70,/osobni/detail/peugeot/207/18803847?goFrom=list
Kia,Rio,53000,2007,132919,71,/osobni/detail/kia/rio/18803792?goFrom=list
Citroën,C4,53000,2007,176314,80,/osobni/detail/citroen/c4/18682989?goFrom=list
Kia,Magentis,53000,2007,189678,103,/osobni/detail/kia/magentis/18582720?goFrom=list
Seat,Cordoba,53000,2006,159225,47,/osobni/detail/seat/cordoba/18650326?goFrom=list
Škoda,Fabia,53000,2006,102823,47,/osobni/detail/skoda/fabia/18803542?goFrom=list
Citroën,C4,53000,2006,149721,65,/osobni/detail/citroen/c4/18803869?goFrom=list
Ford,Focus,53000,2006,154064,100,/osobni/detail/ford/focus/18803845?goFrom=list
Citroën,C3,53000,2006,165000,44,/osobni/detail/citroen/c3/18619189?goFrom=list
Ford,Fusion,53000,2005,126700,59,/osobni/detail/ford/fusion/18603518?goFrom=list
Renault,Laguna,53000,2005,177481,99,/osobni/detail/renault/laguna/18796634?goFrom=list
Škoda,Fabia,53000,2005,193861,47,/osobni/detail/skoda/fabia/18803877?goFrom=list
Peugeot,206,53000,2005,198400,50,/osobni/detail/peugeot/206/18495560?goFrom=list
Škoda,Fabia,53000,2004,101650,47,/osobni/detail/skoda/fabia/18667924?goFrom=list
Škoda,Fabia,53000,2004,106833,40,/osobni/detail/skoda/fabia/18797405?goFrom=list
Renault,Scénic,53000,2004,179000,88,/osobni/detail/renault/scenic/18714064?goFrom=list
Škoda,Fabia,53000,2003,68248,40,/osobni/detail/skoda/fabia/18701762?goFrom=list
Škoda,Fabia,53000,2003,78000,40,/osobni/detail/skoda/fabia/18698418?goFrom=list
Škoda,Fabia,53000,2003,132000,55,/osobni/detail/skoda/fabia/18807267?goFrom=list
Renault,Laguna,53000,2003,139335,88,/osobni/detail/renault/laguna/18784928?goFrom=list
Škoda,Fabia,53000,2003,153890,47,/osobni/detail/skoda/fabia/18803482?goFrom=list
Peugeot,206,53000,2002,108725,50,/osobni/detail/peugeot/206/18792303?goFrom=list
Volkswagen,Golf,53000,2002,128944,77,/osobni/detail/volkswagen/golf/18802001?goFrom=list
Opel,Agila,53000,2002,139950,55,/osobni/detail/opel/agila/18787743?goFrom=list
BMW,Øada 3,53000,2000,195400,100,/osobni/detail/bmw/rada-3/18773550?goFrom=list
Land Rover,Freelander,53000,2000,200000,88,/osobni/detail/land-rover/freelander/18806311?goFrom=list
Ford,Mondeo,53200,2004,197480,66,/osobni/detail/ford/mondeo/17011491?goFrom=list
Renault,Mégane,53800,2004,159745,88,/osobni/detail/renault/megane/18356737?goFrom=list
Renault,Clio,53900,2010,50310,48,/osobni/detail/renault/clio/18735995?goFrom=list
Renault,Clio,53900,2010,104449,48,/osobni/detail/renault/clio/18577684?goFrom=list
Škoda,Fabia,53900,2007,154300,47,/osobni/detail/skoda/fabia/17610281?goFrom=list
Nissan,Note,53900,2007,157680,63,/osobni/detail/nissan/note/18730595?goFrom=list
Ford,Fusion,53900,2006,186720,66,/osobni/detail/ford/fusion/18794471?goFrom=list
Škoda,Fabia,53900,2005,155564,55,/osobni/detail/skoda/fabia/18649972?goFrom=list
Ford,Focus,53900,2005,182001,80,/osobni/detail/ford/focus/18501939?goFrom=list
Fiat,Idea,53900,2004,148000,70,/osobni/detail/fiat/idea/18724936?goFrom=list
Seat,Ibiza,53900,2002,79266,47,/osobni/detail/seat/ibiza/17648152?goFrom=list
Seat,Toledo,53900,2002,153893,77,/osobni/detail/seat/toledo/18339157?goFrom=list
Škoda,Fabia,53990,2002,189021,55,/osobni/detail/skoda/fabia/18762949?goFrom=list
Fiat,Grande Punto,53999,2006,181254,48,/osobni/detail/fiat/grande-punto/18656676?goFrom=list
Nissan,Micra,54000,2010,144293,48,/osobni/detail/nissan/micra/18491988?goFrom=list
Fiat,Panda,54000,2009,129000,40,/osobni/detail/fiat/panda/18603184?goFrom=list
Fiat,Panda,54000,2009,178000,40,/osobni/detail/fiat/panda/18793200?goFrom=list
Citroën,C3,54000,2008,145300,44,/osobni/detail/citroen/c3/18624457?goFrom=list
Peugeot,207,54000,2008,154000,66,/osobni/detail/peugeot/207/18203143?goFrom=list
Citroën,C1,54000,2007,101220,50,/osobni/detail/citroen/c1/18788065?goFrom=list
Mitsubishi,Colt,54000,2007,138864,70,/osobni/detail/mitsubishi/colt/18720480?goFrom=list
Renault,Clio,54000,2007,142125,55,/osobni/detail/renault/clio/17937251?goFrom=list
Peugeot,307,54000,2007,142175,80,/osobni/detail/peugeot/307/18724201?goFrom=list
Renault,Modus,54000,2007,183500,55,/osobni/detail/renault/modus/18629310?goFrom=list
Citroën,Berlingo,54000,2007,194000,55,/osobni/detail/citroen/berlingo/18147287?goFrom=list
Ford,Focus,54000,2007,194164,80,/osobni/detail/ford/focus/18618675?goFrom=list
Renault,Modus,54000,2006,90270,65,/osobni/detail/renault/modus/18678813?goFrom=list
Renault,Modus,54000,2006,136131,55,/osobni/detail/renault/modus/18761402?goFrom=list
Opel,Meriva,54000,2006,152000,74,/osobni/detail/opel/meriva/18794773?goFrom=list
Peugeot,207,54000,2006,168625,66,/osobni/detail/peugeot/207/18690951?goFrom=list
Peugeot,307,54000,2005,93000,100,/osobni/detail/peugeot/307/18802721?goFrom=list
Renault,Scénic,54000,2005,122125,83,/osobni/detail/renault/scenic/18784160?goFrom=list
Fiat,Stilo,54000,2005,162000,70,/osobni/detail/fiat/stilo/18659745?goFrom=list
Seat,Ibiza,54000,2005,163600,55,/osobni/detail/seat/ibiza/18762488?goFrom=list
Peugeot,206,54000,2005,185700,80,/osobni/detail/peugeot/206/18804654?goFrom=list
Mitsubishi,Colt,54000,2004,109000,80,/osobni/detail/mitsubishi/colt/18706223?goFrom=list
Škoda,Fabia,54000,2004,128000,55,/osobni/detail/skoda/fabia/18679419?goFrom=list
Volkswagen,Polo,54000,2003,128600,40,/osobni/detail/volkswagen/polo/18282590?goFrom=list
Opel,Meriva,54000,2003,133200,74,/osobni/detail/opel/meriva/18436502?goFrom=list
Škoda,Fabia,54000,2003,161318,55,/osobni/detail/skoda/fabia/18807142?goFrom=list
Peugeot,307,54000,2003,162000,79,/osobni/detail/peugeot/307/18766356?goFrom=list
Subaru,Legacy,54000,2003,175100,92,/osobni/detail/subaru/legacy/18783379?goFrom=list
Škoda,Fabia,54000,2002,112155,74,/osobni/detail/skoda/fabia/18808894?goFrom=list
Škoda,Octavia,54000,2002,180000,75,/osobni/detail/skoda/octavia/18633548?goFrom=list
Škoda,Fabia,54000,2002,181649,47,/osobni/detail/skoda/fabia/18781722?goFrom=list
BMW,Øada 3,54000,2001,128624,87,/osobni/detail/bmw/rada-3/18777848?goFrom=list
Škoda,Fabia,54000,2001,183700,55,/osobni/detail/skoda/fabia/18679162?goFrom=list
Škoda,Fabia,54444,2001,88873,74,/osobni/detail/skoda/fabia/18799534?goFrom=list
Ford,Fusion,54500,2007,124844,66,/osobni/detail/ford/fusion/18022897?goFrom=list
Renault,Modus,54800,2007,96000,74,/osobni/detail/renault/modus/18580344?goFrom=list
Opel,Meriva,54800,2007,181000,66,/osobni/detail/opel/meriva/18317304?goFrom=list
Škoda,Fabia,54800,2005,58707,47,/osobni/detail/skoda/fabia/18810679?goFrom=list
Peugeot,206,54800,2005,114000,80,/osobni/detail/peugeot/206/18276792?goFrom=list
Volkswagen,Golf,54800,2004,88000,55,/osobni/detail/volkswagen/golf/18564683?goFrom=list
Volkswagen,Golf,54800,2003,105047,55,/osobni/detail/volkswagen/golf/18669339?goFrom=list
Volkswagen,Bora,54800,2003,164000,125,/osobni/detail/volkswagen/bora/18435401?goFrom=list
Škoda,Fabia,54800,2002,99000,50,/osobni/detail/skoda/fabia/18781993?goFrom=list
Seat,Leon,54800,2001,182758,66,/osobni/detail/seat/leon/18810838?goFrom=list
Volkswagen,Bora,54800,2000,167127,77,/osobni/detail/volkswagen/bora/18805127?goFrom=list
Renault,Thalia,54900,2012,149000,55,/osobni/detail/renault/thalia/18581656?goFrom=list
Fiat,Panda,54900,2010,164494,40,/osobni/detail/fiat/panda/18735243?goFrom=list
Daihatsu,Sirion,54900,2008,96056,51,/osobni/detail/daihatsu/sirion/18767314?goFrom=list
Renault,Mégane,54900,2008,132069,72,/osobni/detail/renault/megane/18709388?goFrom=list
Renault,Modus,54900,2008,134370,74,/osobni/detail/renault/modus/18796265?goFrom=list
Citroën,Xsara Picasso,54900,2008,148100,80,/osobni/detail/citroen/xsara-picasso/18736984?goFrom=list
Renault,Modus,54900,2008,148200,55,/osobni/detail/renault/modus/18787094?goFrom=list
Lancia,Y,54900,2008,160000,44,/osobni/detail/lancia/y/18542074?goFrom=list
Škoda,Fabia,54900,2008,175715,44,/osobni/detail/skoda/fabia/18599280?goFrom=list
Renault,Clio,54900,2007,93438,48,/osobni/detail/renault/clio/18775518?goFrom=list
Mitsubishi,Colt,54900,2007,116585,55,/osobni/detail/mitsubishi/colt/18457277?goFrom=list
Volkswagen,Fox,54900,2007,155451,40,/osobni/detail/volkswagen/fox/18730417?goFrom=list
